text,true_label,predicted_label,prob_factual,prob_hallucination,confidence
"Knowledge: ""Not Giving Up"" is a song by English-Irish girl group The Saturdays. They were formed through Fascination Records, who gave them an instant record deal with the label as well as a sub-division of Polydor Records.
Question: ""Not Giving Up"" is a song by a girl group formed through what record label?
Answer: Fascination Records",0,1,0.2682027440560616,0.7317972559439384,0.7317972559439384
"Knowledge:  Hosted by David Burtka and Catt Sadler, the series showcases America's most exclusive and extravagant homes. After his role on ""How I Met Your Mother"", Burtka gained media attention for dating Neil Patrick Harris, whom he later married in 2014.
Question: Which of the hosts on A-List Listings is not married to Neil Patrick Harris?
Answer: Catt Sadler",0,1,0.27327399738315505,0.726726002616845,0.726726002616845
"Knowledge: Mark Whitmore Evans (born 2 March 1956) is an Australian bass guitarist for the Australian rock band Rose Tattoo who was an early member of hard rock band AC/DC from March 1975 to June 1977. His playing featured on their albums ""T.N.T"", ""High Voltage"", ""Dirty Deeds Done Dirt Cheap"", ""Let There Be Rock"" and ""'74 Jailbreak"". Evans' autobiography, ""Dirty Deeds: My Life Inside/Outside of AC/DC"" was released in December 2011.Dirty Deeds Done Dirt Cheap is an album by Australian hard rock band AC/DC. It was the band's third LP released in Australia and in Europe in 1976 but was not released in the US until 1981, more than one year after Bon Scott's death.
Question: For which rock band did Mark Evans play bass guitar on the band's third LP released in Australia and in Europe in 1976?
Answer: AC/DC",0,1,0.2748727611538566,0.7251272388461434,0.7251272388461434
"Knowledge: The Mississippi Opera is an American opera company located in Jackson, Mississippi. Composer William Grant Still and soprano Leontyne Price both have associations with the company.William Grant Still (May 11, 1895 – December 3, 1978) was an American composer, who composed more than 150 works, including five symphonies and eight operas.
Question: What American composer who died in 1978 was associated with an American Opera Company located in Jackson, Mississippi?
Answer: William Grant Still",0,1,0.28215156118178175,0.7178484388182182,0.7178484388182182
"Knowledge:  It is home to two prep schools: Groton School, founded in 1884, and Lawrence Academy at Groton, founded in 1792. The historic town was a battlefield in King Philip's War and Queen Anne's War, experienced incidents of insurrection during Shays's Rebellion, and was the birthplace of William Prescott, who commanded the colonial forces at the Battle of Bunker Hill. Prescott is known for his order to his soldiers, ""Do not fire until you see the whites of their eyes"", such that the rebel troops may shoot at the enemy at shorter ranges, and therefore more accurately and lethally, and so conserve their limited stocks of ammunition.
Question: Which two prep schools are located in the birthplace of the one known for the order given to soldiers to conserve their limited stocks of ammunition?
Answer: Groton School, founded in 1884, and Lawrence Academy at Groton",0,1,0.28888301051216425,0.7111169894878357,0.7111169894878357
"Knowledge: John George Reger (September 11, 1931 – September 19, 2013) was a former American football linebacker. The Redskins have played more than 1,000 games since 1932, and are one of only five franchises in the NFL to record over 600 regular season and postseason wins, reaching that mark in 2015.
Question: What is the year of the event which orrurred first, John Reger was born, or the Washington Redskins began playing football?
Answer: 1931",0,1,0.29365354520014875,0.7063464547998513,0.7063464547998513
"Knowledge: Birdland were an English rock band, active between 1988 and 1993.Kasabian ( ) are an English rock band formed in Leicester in 1997. The band's original members consisted of vocalist Tom Meighan, guitarist and vocalist Sergio Pizzorno, guitarist Chris Karloff, and bassist Chris Edwards. In 2010 and 2014, Kasabian won the Q Awards for 'Best Act in the World Today', while they were also named ""Best Live Act"" at the 2014 Q Awards and the 2007 NME Awards. The band's music is often described as ""indie rock"", but Pizzorno has said he ""hates indie bands"" and does not feel Kasabian fit into that category.
Question: What bands original members consisted of vocalist Tom Meighan, guitarist and vocalist Sergio Pizzorno, guitarist Chris Karloff, and bassist Chris Edwards, Birdland or Kasabian?
Answer: Kasabian",0,1,0.297450107084298,0.702549892915702,0.702549892915702
"Knowledge:  Since 1987, the US Open has been chronologically the fourth and final tennis major comprising the Grand Slam each year; the other three, in chronological order, are the Australian Open, the French Open and Wimbledon. First held in 1905, the tournament is chronologically the first of the four Grand Slam tennis events of the year – the other three being the French Open, Wimbledon and the US Open.
Question: When was the first tennis major comprising the Grand Slam before the US Open first held?
Answer: 1905",0,1,0.2982865379096995,0.7017134620903005,0.7017134620903005
"Knowledge:  Born in Frederiksberg, Jørgensen played as a midfielder (center-half) for Copenhagen club KB. Football and cricket has been played in KB since 1879, making KB one of the oldest football clubs on Continental Europe and the oldest general sports club on the continent (with more than just one sport).
Question: What is a sport, other than football, played in a club that Oscar Jørgensen was a midfielder for?
Answer: cricket",0,1,0.29900479363979693,0.7009952063602031,0.7009952063602031
"Knowledge: The Battle of Luzon, fought 9 January – 15 August 1945, was a land battle of the Pacific Theater of Operations of World War II by the Allied forces of the U.S., its colony the Philippines, and allies against forces of the Empire of Japan. While not the highest in U.S. casualties, it is the highest net casualty battle U.S. forces fought in World War II, with 192,000 to 205,000 Japanese combatants dead (mostly from starvation and disease), 10,000 American combatants killed, and between 120,000 to 140,000 Filipino civilians and combatants killed. An army of 140,000 UN troops, having been pushed to the brink of defeat, were rallied to make a final stand against the invading North Korean army, 98,000 men strong.
Question:  Between the Battle of Pusan Perimeter and The Battle of Luzon which had the most combatants?
Answer: The Battle of Luzon",0,1,0.3021890968127289,0.6978109031872711,0.6978109031872711
"Knowledge: The Weight of Water is a 1997 bestselling novel by Anita Shreve. Half of the novel is historical fiction based on the Smuttynose Island murders, which took place in 1873.Smuttynose Island (formerly ""Smutty-nose"") is one of the Isles of Shoals, located 6 mi off the coast of New Hampshire, but actually in the state of Maine, in the United States.
Question: What year was the book released that was based on the 1873 murders on one of the Isles of Shoals in Maine?
Answer: 1997",0,1,0.31197175520247755,0.6880282447975224,0.6880282447975224
"Knowledge:  The release came not too long before the start of his new show at the Paris Las Vegas hotel.Paris Las Vegas is a hotel and casino located on the Las Vegas Strip in Paradise, Nevada.
Question: The Greatest Love Songs of All Time was released by the artist who was performing a residency show at the casino in what Nevada city?
Answer: Paradise",0,1,0.3121729747890888,0.6878270252109112,0.6878270252109112
"Knowledge:  Sullivan served as a Democrat State Senator from Maine's 4th District, representing part of York County, including the city of Biddeford and the neighboring towns of Kennebunkport, Arundel and Kennebunk from 2004 to 2012. The population was 10,798 at the 2010 census (The population does not include Kennebunkport, a separate town).
Question: What was the population in 2010 of a town that is represented by Nancy B. Sullivan?
Answer: 10,798",0,1,0.31223684377266214,0.6877631562273379,0.6877631562273379
"Knowledge:  His last stop was at NAC Breda where he had only three appearances in the last season of his professional career, before retiring in 1958. NAC Breda play in the Rat Verlegh Stadium, named after their most important player, Antoon 'Rat' Verlegh.
Question: Who was the most important player of a Dutch professional football club that Bozidar Sencar played 3 years in before his retirement?
Answer: Antoon 'Rat' Verlegh",0,1,0.3138114095054977,0.6861885904945023,0.6861885904945023
"Knowledge: Print, A Quarterly Journal of the Graphic Arts was a limited edition quarterly periodical begun in 1940 and continued under different names up to the present day as Print, a bimonthly American magazine about visual culture and design.National Journal is a research and advisory services company based in Washington, D.C. offering services in government affairs, advocacy communications and policy brands research for government and business leaders. It publishes daily journalism covering politics and public policy and is led by President Kevin Turpin and Editor-in-Chief Stephen G. Smith.
Question: Are both Print and National Journal periodicals?
Answer: no",0,1,0.3177032976849201,0.6822967023150799,0.6822967023150799
"Knowledge: Fenbendazole (Hoechst brand names ""Panacur"" and ""Safe-Guard"", Intervet ""Panacur"" and ""Panacur Rabbit"") is a broad spectrum benzimidazole anthelmintic used against gastrointestinal parasites including: giardia, roundworms, hookworms, whipworms, the ""Taenia"" genus of tapeworms (but not effective against ""Dipylidium caninum"", a common dog tapeworm), pinworms, aelurostrongylus, paragonimiasis, strongyles and strongyloides and can be administered to sheep, cattle, horses, fish, dogs, cats, rabbits and seals. Drug interactions may occur if salicylanilides like dibromsalan and niclosamide are co-administered.Dipylidium caninum, also called the flea tapeworm, double-pore tapeworm, or cucumber tapeworm (in reference to the shape of its cucumber-seed-like proglottids, though these also resemble grains of rice or sesame seeds), is a cyclophyllid cestode that infects organisms afflicted with fleas and canine chewing lice, including dogs, cats, and sometimes human pet-owners, especially children.
Question: Fenbendazole is ineffective against which parasite that is also called the flea tapeworm?
Answer: Dipylidium caninum",0,1,0.3178607005803482,0.6821392994196518,0.6821392994196518
"Knowledge: Vulca was an Etruscan artist from the town of Veii.Lucius Tarquinius Superbus (died 495 BC) was the legendary seventh and final king of Rome, reigning from 535 BC until the popular uprising in 509 that led to the establishment of the Roman Republic.
Question: Who was the etruscan artist that worked for the last of the Roman Kings that reigned during 535 BC?
Answer: Vulca",0,1,0.3190223879446745,0.6809776120553255,0.6809776120553255
"Knowledge:  SPC XL provides statistical analysis including Control chart, Process capability, Histogram, Pareto chart, and ANOVA Gage R&R.A Pareto chart, named after Vilfredo Pareto, is a type of chart that contains both bars and a line graph, where individual values are represented in descending order by bars, and the cumulative total is represented by the line.
Question: SPC XL is a statistical add-in for Microsoft Excel, SPC XL provides statistical analysis including Control chart, Process capability, Histogram, and Pareto chart, a chart that contains both bars and a line graph, where individual values are represented in descending order by bars, and the cumulative total is represented by the line, named after who?
Answer: Vilfredo Pareto",0,1,0.3193175822261144,0.6806824177738856,0.6806824177738856
"Knowledge: The 2005 Michigan Wolverines football team represented the University of Michigan in the 2005 NCAA Division I-A football season. Despite a disappointing 7–5 finish after being ranked as high as #2 early in the season, Michigan did not lose a game by more than a touchdown and upset Penn State, who finished #3 in the nation, on a last second touchdown pass from Chad Henne to Mario Manningham.Chad Steven Henne (born July 2, 1985) is an American football quarterback for the Jacksonville Jaguars of the National Football League (NFL). He attended the University of Michigan.
Question: Who caught a last second touchdown pass for the Michigan Wolverines thrown by a quarterback who played for the Jacksonville Jaguars?
Answer: Mario Manningham",0,1,0.3194100839489802,0.6805899160510198,0.6805899160510198
"Knowledge:  Written by Ottokar Kernstock, it was sung to the famous tune of ""Gott erhalte Franz den Kaiser"" by Joseph Haydn that is also used for the ""Deutschlandlied"", since 1922 the national anthem of Germany.(Franz) Joseph Haydn ( ; ] ; 31 March 173231 May 1809) was an Austrian composer of the Classical period. He was instrumental in the development of chamber music such as the piano trio and his contributions to musical form have earned him the epithets ""Father of the Symphony"" and ""Father of the String Quartet"".
Question: Who wrote the song that was sung to the famous tune of the composer known as the Father of the Symphony?
Answer: Ottokar Kernstock",0,1,0.31951542730307536,0.6804845726969246,0.6804845726969246
"Knowledge: Dennis Agajanian is a Christian musician, of Armenian descent, from the U.S. who has recorded over 20 albums.Mike Connors (born Krekor Ohanian; August 15, 1925 – January 26, 2017) was an Armenian-American actor best known for playing private detective Joe Mannix in the CBS television series ""Mannix"" from 1967 to 1975, a role which earned him a Golden Globe Award in 1970, the first of six straight nominations, as well as four consecutive Emmy nominations from 1970 through 1973. He also starred in the short-lived series ""Tightrope!"" (1959-1960) and ""Today's FBI"" (1981-1982). Connors' acting career spanned six decades; in addition to his work on television, he appeared in numerous films, most notably the 1965 World War II black comedy ""Situation Hopeless... But Not Serious"", in which he and Robert Redford played American soldiers taken prisoner by a German villager played by Alec Guinness.
Question: Who has recorded more albums, Dennis Agajanian or Mike Connors?
Answer: Dennis Agajanian",0,1,0.32033824137147004,0.67966175862853,0.67966175862853
"Knowledge: Anatoly Ivanovich Maltsev (also: Malcev, Mal'cev; Russian: Анато́лий Ива́нович Ма́льцев; 27 November N.S./14 November O.S. 1909, Moscow Governorate – 7 June 1967, Novosibirsk) was born in Misheronsky, near Moscow, and died in Novosibirsk, USSR. He was a mathematician noted for his work on the decidability of various algebraic groups. Malcev algebras (generalisations of Lie algebras) are named after him. His contributions include the Gershgorin circle theorem.
Question: Which mathematician contributed most to the decidability of various algebraic groups, Anatoly Maltsev or Semyon Aranovich Gershgorin?
Answer: Anatoly Ivanovich Maltsev",0,1,0.3234311632708252,0.6765688367291748,0.6765688367291748
"Knowledge: Radhika Sanghani is a writer and journalist for such publications as ""The Daily Telegraph"" and the author of such books as """" and ""Not That Easy"". It was founded by Arthur B. Sleigh in 1855 as ""The Daily Telegraph and Courier"".
Question: Radhika Sanghani is a writer and journalist for which publication founded by Arthur B. Sleigh in 1855?
Answer: The Daily Telegraph",0,1,0.3240707026823718,0.6759292973176282,0.6759292973176282
"Knowledge:  He was born in San Francisco, California and died in Pasadena, California. Arrested by the Soviets in the aftermath of the German and Soviet invasion of Poland, he perished in the Gulag.
Question: Did Scott Pembroke and Eugeniusz Bodo die in the same city?
Answer: no",0,1,0.3247074686084567,0.6752925313915433,0.6752925313915433
"Knowledge: Betzy Alexandra Kjelsberg (1 November 1866 – 3 October 1950), born ""Betzy Aleksandra Børresen"", was a Norwegian politician for the Liberal Party, being the first female board member of the party, Norway's first female factory inspector from 1910–1936, and a member of the feminist movement. Kjelsberg was born in Svelvik, Vestfold.Vestfold ] is a county in Norway, bordering Buskerud and Telemark.
Question: The first female board member for the Liberal Party, she was born in which county in Norway?
Answer: Vestfold",0,1,0.32789372784119997,0.6721062721588,0.6721062721588
"Knowledge: Matthew Pettinger (born October 22, 1980) is a Canadian professional ice hockey left winger who is currently an unrestricted free agent who last played for the Hamburg Freezers of the Deutsche Eishockey Liga (DEL). Pettinger was born in Edmonton, Alberta and raised in Victoria, British Columbia.Edmonton is the capital city of the Canadian province of Alberta. Edmonton is on the North Saskatchewan River and is the centre of the Edmonton Capital Region, which is surrounded by Alberta's central region.
Question: Matthew Pettinger's birth place is on the which river?
Answer: North Saskatchewan River",0,1,0.32992146289692725,0.6700785371030727,0.6700785371030727
"Knowledge:  It was first released in 1980 as a vinyl LP and cassette tape on Arista Records, then re-released in 1996 on CD. Atkinson first came to prominence in the BBC's sketch comedy show ""Not the Nine O'Clock News"" (1979–82), receiving the 1981 BAFTA for Best Entertainment Performance, and via his participation in The Secret Policeman's Ball from 1979.
Question: Rowan Atkinson's album, Live in Belfast, was released directly after his participation in what event?
Answer: The Secret Policeman's Ball",0,1,0.33276818977088496,0.667231810229115,0.667231810229115
"Knowledge: Eleven Times Square is a 40-story, 1,100,000 sqft LEED Gold-certified office and retail tower located on Eighth Avenue at 42nd Street in the Times Square neighborhood of Manhattan, New York City, directly across from the Port Authority Bus Terminal and immediately north of The New York Times Building.The Port Authority Bus Terminal (PABT) is the main gateway for interstate buses into Manhattan in New York City. The PABT, opened in 1950 between 8th and 9th Avenues and 40th and 41st Streets, was built to consolidate the many different private terminals spread across Midtown Manhattan.
Question: Eleven Times Square is located directly across from the main gateway for interstate buses that opened in what year?
Answer: 1950",0,1,0.33407202015620696,0.665927979843793,0.665927979843793
"Knowledge:  They are a Super-Skrull in training, created by author Brian K. Vaughan & artist Adrian Alphona, and debuted in ""Runaways"" vol. The character first appeared in the series ""Runaways"".
Question: In what series did both Xavin and Karolina Dean appear?
Answer: in the series ""Runaways""",0,1,0.3342152184714603,0.6657847815285397,0.6657847815285397
"Knowledge:  The award for best animated film has subsequently been presented to six other Pixar films: ""Ratatouille"" received the award in 2008, ""WALL-E"" was the recipient in 2009, ""Up"" received the award in 2010, ""Toy Story 3"" won in 2011, ""Brave"" won in 2013, and ""Inside Out"" won in 2016. The film stars the voices of Patton Oswalt as Remy, an anthropomorphic rat who is interested in cooking; Lou Romano as Linguini, a young garbage boy who befriends Remy; Ian Holm as Skinner, the head chef of Auguste Gusteau's restaurant; Janeane Garofalo as Colette, a rôtisseur at Gusteau's restaurant; Peter O'Toole as Anton Ego, a restaurant critic; Brian Dennehy as Django, Remy's father and leader of his clan; Peter Sohn as Emile, Remy's older brother; and Brad Garrett as Auguste Gusteau, a recently deceased chef.
Question: Who is the voice actor for the main character of the Pixar film which received a Golden Globe Award in 2008?
Answer: Patton Oswalt",0,1,0.33659490157579575,0.6634050984242043,0.6634050984242043
"Knowledge: ""I Never Picked Cotton"" is a song made famous by country music singer Roy Clark. He is best known for hosting ""Hee Haw"", a nationally televised country variety show, from 1969 to 1992.
Question: What is the name of the country variety show hosted by the singer of ""I Never Picked Cotton""?
Answer: ""Hee Haw""",0,1,0.3369372131129039,0.6630627868870961,0.6630627868870961
